,RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
9333,Good,81.0,88.0,17.0,43.0,9.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,9.0,0.0,67.0,2.4777188328912465,0.0,0.0,20.0,74.0,1.0,3.0,0.0,67.0
9334,Bad,72.06044011763512,200.76910299003322,9.588491540877317,78.77813797994125,21.12146692331071,0.5814000607841151,0.38476344848546246,92.35994326815926,21.879546809779367,5.756006082108464,6.3745314557795565,22.6354979232094,1.8638435822105157,34.618680984702664,2.4777188328912465,1.4559821699929085,1.3971228852193294,34.857718120805366,68.5379727216367,4.102110138960371,2.4849056603773585,1.092269595176572,66.44900030447579
9335,Good,82.0,253.0,21.0,93.0,38.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,39.0,0.0,28.0,18.0,0.0,0.0,19.0,68.0,4.0,3.0,0.0,62.0
9336,Good,67.0,310.0,18.0,101.0,31.0,0.0,0.0,97.0,9.0,4.0,6.0,31.0,0.0,42.0,0.0,1.0,1.0,72.0,31.0,3.0,2.0,2.0,86.0
9337,Good,75.0,154.0,6.0,72.0,28.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,29.0,2.0,66.0,20.0,0.0,0.0,1.0,64.0,2.0,4.0,0.0,75.0
9338,Good,87.0,367.0,10.0,173.0,26.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,27.0,2.0,44.0,17.0,0.0,0.0,2.0,68.5379727216367,5.0,2.0,0.0,58.0
9339,Good,82.0,144.0,3.0,84.0,22.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,31.0,1.0,28.0,0.0,3.0,3.0,37.0,83.0,2.0,3.0,0.0,71.0
9340,Good,82.0,300.0,32.0,117.0,22.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,23.0,0.0,22.0,0.0,1.0,1.0,41.0,43.0,3.0,2.0,1.0,63.0
9341,Good,88.0,496.0,95.0,184.0,12.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,12.0,0.0,25.0,2.4777188328912465,0.0,0.0,5.0,68.5379727216367,2.0,1.0,0.0,60.0
9342,Good,75.0,105.0,2.0,53.0,22.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,25.0,5.0,56.0,0.0,1.0,1.0,31.0,21.0,5.0,3.0,1.0,80.0
9343,Bad,69.0,179.0,6.0,69.0,25.0,1.0,1.0,100.0,21.879546809779367,6.0,8.0,25.0,4.0,32.0,0.0,1.0,1.0,43.0,77.0,6.0,3.0,3.0,75.0
9344,Bad,69.0,155.0,6.0,84.0,27.0,0.0,0.0,100.0,21.879546809779367,6.0,7.0,30.0,1.0,47.0,1.0,9.0,9.0,78.0,89.0,8.0,2.0,8.0,91.0
9345,Good,78.0,217.0,27.0,107.0,13.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,15.0,0.0,53.0,2.4777188328912465,0.0,0.0,1.0,53.0,1.0,1.0,0.0,67.0
9346,Good,87.0,236.0,7.0,79.0,44.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,44.0,3.0,18.0,8.0,0.0,0.0,2.0,71.0,3.0,3.0,0.0,40.0
9347,Bad,86.0,155.0,69.0,127.0,9.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,9.0,0.0,44.0,2.4777188328912465,0.0,0.0,12.0,68.5379727216367,2.0,2.4849056603773585,0.0,100.0
9348,Good,71.0,236.0,1.0,69.0,19.0,0.0,0.0,91.0,2.0,4.0,6.0,22.0,3.0,50.0,1.0,4.0,3.0,18.0,68.5379727216367,3.0,2.0,0.0,56.0
9349,Bad,73.0,215.0,7.0,88.0,38.0,1.0,1.0,92.0,23.0,6.0,6.0,40.0,1.0,38.0,19.0,0.0,0.0,1.0,78.0,4.0,2.0,1.0,50.0
9350,Bad,61.0,143.0,1.0,60.0,33.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,36.0,3.0,29.0,0.0,4.0,4.0,80.0,76.0,7.0,6.0,4.0,83.0
9351,Good,61.0,75.0,0.0,35.0,30.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,37.0,6.0,15.0,10.0,0.0,0.0,77.0,47.0,11.0,4.0,8.0,76.0
9352,Good,60.0,220.0,4.0,83.0,21.0,1.0,0.0,80.0,1.0,4.0,5.0,25.0,2.0,44.0,22.0,0.0,0.0,62.0,87.0,4.0,3.0,2.0,73.0
9353,Bad,69.0,35.0,1.0,20.0,5.0,1.0,1.0,100.0,21.879546809779367,6.0,8.0,7.0,2.0,43.0,1.0,1.0,1.0,48.0,68.5379727216367,3.0,2.4849056603773585,0.0,75.0
9354,Good,87.0,221.0,5.0,52.0,29.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,29.0,2.0,14.0,4.0,1.0,1.0,2.0,61.0,2.0,3.0,0.0,31.0
9355,Good,64.0,216.0,2.0,86.0,18.0,5.0,1.0,60.0,42.0,6.0,4.0,25.0,2.0,36.0,0.0,4.0,3.0,40.0,58.0,1.0,4.0,1.0,60.0
9356,Good,69.0,102.0,5.0,39.0,22.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,22.0,4.0,5.0,1.0,5.0,5.0,31.0,68.5379727216367,6.0,1.0,2.0,58.0
9357,Bad,59.0,217.0,4.0,94.0,17.0,4.0,3.0,78.0,19.0,6.0,5.0,23.0,1.0,52.0,2.4777188328912465,0.0,0.0,63.0,40.0,5.0,5.0,0.0,100.0
9358,Good,65.0,247.0,2.0,100.0,41.0,1.0,1.0,96.0,6.0,0.0,2.0,46.0,3.0,35.0,1.0,4.0,3.0,24.0,59.0,10.0,4.0,0.0,61.0
9359,Good,80.0,174.0,13.0,75.0,23.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,23.0,0.0,35.0,16.0,0.0,0.0,21.0,68.5379727216367,2.0,1.0,1.0,60.0
9360,Good,85.0,366.0,14.0,109.0,26.0,0.0,0.0,86.0,22.0,6.0,6.0,29.0,0.0,34.0,0.0,2.0,2.0,2.0,68.5379727216367,2.0,1.0,0.0,33.0
9361,Bad,81.0,163.0,7.0,75.0,22.0,1.0,1.0,91.0,26.0,6.0,4.0,23.0,1.0,61.0,14.0,0.0,0.0,4.0,63.0,1.0,3.0,0.0,57.0
9362,Good,58.0,305.0,9.0,99.0,36.0,1.0,1.0,100.0,21.879546809779367,0.0,8.0,39.0,1.0,68.0,0.0,2.0,2.0,57.0,79.0,5.0,4.0,2.0,75.0
9363,Good,91.0,254.0,16.0,126.0,15.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,16.0,0.0,50.0,11.0,0.0,0.0,1.0,68.5379727216367,1.0,2.0,0.0,75.0
9364,Good,71.0,128.0,4.0,58.0,15.0,1.0,1.0,100.0,21.879546809779367,6.0,8.0,16.0,2.0,50.0,3.0,1.0,1.0,0.0,68.5379727216367,1.0,1.0,0.0,33.0
9365,Bad,72.0,293.0,9.0,128.0,6.0,1.0,1.0,100.0,21.879546809779367,6.0,8.0,6.0,1.0,50.0,3.0,1.0,1.0,0.0,68.5379727216367,0.0,2.0,1.092269595176572,50.0
9366,Good,72.06044011763512,200.76910299003322,9.588491540877317,78.77813797994125,21.12146692331071,0.5814000607841151,0.38476344848546246,92.35994326815926,21.879546809779367,5.756006082108464,6.3745314557795565,22.6354979232094,1.8638435822105157,34.618680984702664,2.4777188328912465,1.4559821699929085,1.3971228852193294,34.857718120805366,68.5379727216367,4.102110138960371,2.4849056603773585,1.092269595176572,66.44900030447579
9367,Bad,81.0,158.0,13.0,71.0,34.0,0.0,0.0,97.0,42.0,6.0,6.0,37.0,0.0,42.0,1.0,1.0,1.0,9.0,86.0,3.0,5.0,0.0,47.0
9368,Good,60.0,190.0,3.0,79.0,22.0,1.0,1.0,88.0,38.0,0.0,6.0,24.0,4.0,38.0,5.0,2.0,2.0,59.0,54.0,6.0,3.0,3.0,100.0
9369,Good,79.0,288.0,4.0,79.0,44.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,47.0,4.0,28.0,11.0,0.0,0.0,27.0,93.0,7.0,2.0,1.0,53.0
9370,Good,77.0,161.0,2.0,60.0,12.0,0.0,0.0,92.0,7.0,4.0,6.0,13.0,3.0,46.0,5.0,0.0,0.0,6.0,99.0,2.0,3.0,0.0,63.0
9371,Good,79.0,267.0,11.0,112.0,19.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,19.0,1.0,32.0,2.0,1.0,1.0,41.0,68.5379727216367,3.0,2.4849056603773585,1.0,60.0
9372,Bad,83.0,321.0,2.0,103.0,31.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,35.0,4.0,20.0,5.0,1.0,1.0,33.0,97.0,9.0,3.0,0.0,71.0
9373,Good,72.0,203.0,22.0,80.0,15.0,1.0,1.0,94.0,20.0,6.0,3.0,16.0,0.0,38.0,8.0,0.0,0.0,38.0,77.0,6.0,2.0,2.0,73.0
9374,Good,63.0,196.0,2.0,68.0,33.0,1.0,0.0,97.0,2.0,3.0,5.0,38.0,5.0,32.0,3.0,1.0,1.0,12.0,45.0,4.0,3.0,1.0,47.0
9375,Good,75.0,387.0,2.0,101.0,32.0,1.0,0.0,95.0,21.0,6.0,6.0,37.0,2.0,49.0,3.0,19.0,19.0,0.0,5.0,1.0,2.0,0.0,75.0
9376,Bad,73.0,127.0,5.0,60.0,12.0,0.0,0.0,85.0,11.0,4.0,6.0,13.0,1.0,77.0,8.0,0.0,0.0,34.857718120805366,66.0,0.0,2.0,0.0,67.0
9377,Good,85.0,199.0,7.0,82.0,31.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,34.0,1.0,38.0,0.0,2.0,2.0,6.0,49.0,3.0,2.0,1.0,36.0
9378,Good,88.0,365.0,5.0,166.0,29.0,0.0,0.0,97.0,14.0,6.0,6.0,30.0,2.0,43.0,17.0,0.0,0.0,10.0,68.5379727216367,1.0,3.0,0.0,44.0
9379,Good,80.0,207.0,1.0,98.0,24.0,0.0,0.0,93.0,56.0,6.0,6.0,28.0,3.0,32.0,0.0,1.0,1.0,19.0,68.5379727216367,6.0,2.4849056603773585,0.0,58.0
9380,Good,79.0,310.0,12.0,77.0,30.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,34.0,0.0,35.0,0.0,1.0,1.0,59.0,68.5379727216367,3.0,2.0,0.0,71.0
9381,Good,80.0,446.0,42.0,158.0,16.0,1.0,1.0,100.0,21.879546809779367,6.0,8.0,17.0,0.0,24.0,2.4777188328912465,0.0,0.0,0.0,68.5379727216367,1.0,1.0,0.0,50.0
9382,Good,72.06044011763512,200.76910299003322,9.588491540877317,78.77813797994125,21.12146692331071,0.5814000607841151,0.38476344848546246,92.35994326815926,21.879546809779367,5.756006082108464,6.3745314557795565,22.6354979232094,1.8638435822105157,34.618680984702664,2.4777188328912465,1.4559821699929085,1.3971228852193294,34.857718120805366,68.5379727216367,4.102110138960371,2.4849056603773585,1.092269595176572,66.44900030447579
9383,Good,85.0,143.0,26.0,79.0,26.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,27.0,0.0,15.0,0.0,2.0,2.0,3.0,68.5379727216367,3.0,1.0,0.0,50.0
9384,Good,85.0,371.0,1.0,141.0,24.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,25.0,2.0,28.0,2.4777188328912465,0.0,0.0,14.0,56.0,5.0,2.0,1.0,70.0
9385,Good,72.0,65.0,14.0,31.0,13.0,1.0,1.0,100.0,21.879546809779367,6.0,8.0,13.0,0.0,8.0,10.0,0.0,0.0,15.0,14.0,5.0,1.0,0.0,88.0
9386,Good,71.0,205.0,17.0,92.0,39.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,41.0,0.0,25.0,7.0,0.0,0.0,47.0,68.5379727216367,8.0,4.0,5.0,57.0
9387,Good,82.0,205.0,5.0,68.0,15.0,0.0,0.0,87.0,19.0,6.0,6.0,15.0,3.0,33.0,2.4777188328912465,0.0,0.0,5.0,68.5379727216367,3.0,1.0,0.0,40.0
9388,Good,82.0,209.0,40.0,107.0,23.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,24.0,0.0,21.0,0.0,8.0,8.0,19.0,68.5379727216367,2.0,1.0,1.092269595176572,50.0
9389,Bad,65.0,75.0,1.0,36.0,9.0,2.0,2.0,75.0,38.0,6.0,4.0,12.0,2.0,58.0,4.0,1.0,1.0,33.0,46.0,2.0,3.0,1.0,100.0
9390,Bad,70.0,518.0,23.0,143.0,11.0,1.0,1.0,100.0,21.879546809779367,6.0,8.0,12.0,0.0,17.0,2.4777188328912465,0.0,0.0,21.0,68.5379727216367,6.0,2.4849056603773585,0.0,75.0
9391,Bad,59.0,404.0,4.0,113.0,25.0,1.0,1.0,83.0,3.0,4.0,2.0,29.0,2.0,28.0,4.0,1.0,1.0,2.0,67.0,5.0,2.0,0.0,44.0
9392,Good,83.0,159.0,10.0,66.0,23.0,0.0,0.0,96.0,32.0,6.0,6.0,25.0,3.0,32.0,10.0,0.0,0.0,7.0,68.5379727216367,2.0,2.0,0.0,80.0
9393,Good,92.0,343.0,14.0,154.0,18.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,18.0,0.0,28.0,2.4777188328912465,0.0,0.0,3.0,68.5379727216367,3.0,2.4849056603773585,0.0,38.0
9394,Good,83.0,234.0,1.0,95.0,33.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,37.0,4.0,59.0,1.0,1.0,1.0,6.0,71.0,7.0,6.0,1.0,87.0
9395,Good,80.0,378.0,21.0,163.0,20.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,21.0,0.0,29.0,17.0,0.0,0.0,45.0,63.0,8.0,2.0,1.0,83.0
9396,Good,84.0,49.0,6.0,28.0,13.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,13.0,1.0,46.0,0.0,1.0,1.0,1.0,59.0,1.0,2.0,0.0,60.0
9397,Good,72.06044011763512,200.76910299003322,9.588491540877317,78.77813797994125,21.12146692331071,0.5814000607841151,0.38476344848546246,92.35994326815926,21.879546809779367,5.756006082108464,6.3745314557795565,22.6354979232094,1.8638435822105157,34.618680984702664,2.4777188328912465,1.4559821699929085,1.3971228852193294,34.857718120805366,68.5379727216367,4.102110138960371,2.4849056603773585,1.092269595176572,66.44900030447579
9398,Good,59.0,213.0,24.0,90.0,13.0,0.0,0.0,85.0,5.0,4.0,6.0,14.0,0.0,54.0,1.0,10.0,10.0,104.0,68.5379727216367,2.0,1.0,2.0,100.0
9399,Bad,71.0,282.0,6.0,95.0,28.0,2.0,2.0,89.0,33.0,6.0,6.0,28.0,2.0,57.0,1.0,6.0,6.0,33.0,75.0,4.0,5.0,0.0,83.0
9400,Good,84.0,202.0,3.0,92.0,19.0,0.0,0.0,95.0,51.0,6.0,6.0,34.0,4.0,26.0,4.0,1.0,1.0,3.0,68.5379727216367,3.0,1.0,0.0,36.0
9401,Good,84.0,98.0,35.0,68.0,7.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,7.0,0.0,29.0,2.4777188328912465,0.0,0.0,12.0,68.5379727216367,2.0,1.0,0.0,75.0
9402,Good,91.0,412.0,8.0,102.0,18.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,19.0,1.0,42.0,5.0,1.0,1.0,4.0,68.5379727216367,2.0,1.0,0.0,43.0
9403,Good,80.0,263.0,6.0,106.0,26.0,0.0,0.0,92.0,14.0,6.0,6.0,26.0,2.0,23.0,2.4777188328912465,0.0,0.0,14.0,17.0,4.0,2.0,1.0,54.0
9404,Good,65.0,378.0,3.0,86.0,25.0,1.0,1.0,100.0,21.879546809779367,6.0,8.0,27.0,4.0,44.0,2.4777188328912465,0.0,0.0,59.0,95.0,6.0,2.0,2.0,62.0
9405,Good,88.0,219.0,2.0,80.0,28.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,32.0,5.0,34.0,22.0,0.0,0.0,5.0,69.0,6.0,4.0,0.0,67.0
9406,Good,77.0,251.0,29.0,111.0,23.0,3.0,1.0,89.0,43.0,6.0,5.0,27.0,0.0,56.0,0.0,1.0,1.0,2.0,42.0,3.0,2.0,0.0,63.0
9407,Good,79.0,225.0,2.0,111.0,22.0,3.0,1.0,82.0,28.0,6.0,3.0,28.0,1.0,14.0,1.0,1.0,1.0,1.0,68.5379727216367,1.0,1.0,0.0,30.0
9408,Good,77.0,178.0,14.0,107.0,20.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,22.0,0.0,55.0,1.0,1.0,1.0,39.0,86.0,4.0,2.0,0.0,100.0
9409,Bad,73.0,164.0,10.0,75.0,7.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,7.0,2.0,29.0,1.0,1.0,1.0,76.0,14.0,1.0,2.0,1.0,75.0
9410,Good,79.0,200.0,10.0,82.0,38.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,40.0,1.0,30.0,0.0,1.0,1.0,35.0,67.0,2.0,2.0,1.0,36.0
9411,Good,76.0,134.0,9.0,72.0,6.0,0.0,0.0,86.0,14.0,6.0,6.0,7.0,1.0,29.0,2.4777188328912465,0.0,0.0,55.0,10.0,2.0,1.0,0.0,60.0
9412,Bad,76.0,210.0,9.0,63.0,11.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,11.0,1.0,55.0,10.0,0.0,0.0,65.0,78.0,4.0,4.0,0.0,100.0
9413,Bad,72.0,118.0,8.0,48.0,19.0,1.0,0.0,95.0,60.0,6.0,5.0,20.0,1.0,45.0,21.0,0.0,0.0,53.0,88.0,5.0,4.0,0.0,100.0
9414,Good,66.0,305.0,36.0,134.0,26.0,1.0,0.0,90.0,8.0,4.0,5.0,29.0,0.0,28.0,5.0,0.0,0.0,46.0,68.5379727216367,6.0,2.0,3.0,62.0
9415,Good,60.0,256.0,4.0,86.0,28.0,0.0,0.0,90.0,4.0,4.0,6.0,30.0,2.0,30.0,4.0,1.0,1.0,60.0,100.0,8.0,3.0,2.0,85.0
9416,Bad,75.0,85.0,6.0,39.0,15.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,15.0,1.0,60.0,12.0,0.0,0.0,52.0,82.0,3.0,4.0,0.0,100.0
9417,Bad,67.0,59.0,3.0,36.0,8.0,1.0,1.0,89.0,7.0,3.0,4.0,9.0,2.0,56.0,3.0,1.0,1.0,4.0,77.0,2.0,3.0,0.0,83.0
9418,Bad,62.0,136.0,6.0,72.0,29.0,1.0,1.0,97.0,8.0,4.0,6.0,32.0,3.0,60.0,6.0,0.0,0.0,37.0,87.0,3.0,10.0,1.0,93.0
9419,Bad,91.0,325.0,28.0,148.0,14.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,17.0,0.0,33.0,0.0,6.0,6.0,0.0,68.5379727216367,1.0,2.0,0.0,50.0
9420,Bad,63.0,217.0,1.0,100.0,31.0,2.0,2.0,100.0,21.879546809779367,6.0,8.0,33.0,2.0,21.0,1.0,3.0,3.0,75.0,92.0,13.0,3.0,7.0,94.0
9421,Bad,63.0,103.0,4.0,32.0,13.0,1.0,1.0,100.0,21.879546809779367,7.0,8.0,14.0,4.0,85.0,0.0,1.0,1.0,68.0,93.0,2.0,3.0,1.092269595176572,100.0
9422,Bad,61.0,125.0,7.0,32.0,5.0,1.0,1.0,100.0,21.879546809779367,7.0,8.0,6.0,3.0,60.0,0.0,1.0,1.0,232.0,83.0,1.0,3.0,1.0,100.0
9423,Bad,65.0,44.0,2.0,28.0,13.0,2.0,2.0,100.0,21.879546809779367,6.0,8.0,15.0,2.0,86.0,0.0,2.0,2.0,18.0,66.0,2.0,2.0,1.092269595176572,100.0
9424,Bad,57.0,131.0,10.0,52.0,15.0,1.0,0.0,81.0,8.0,4.0,5.0,16.0,1.0,63.0,0.0,0.0,0.0,98.0,64.0,3.0,5.0,2.0,89.0
9425,Bad,61.0,122.0,15.0,52.0,15.0,0.0,0.0,72.0,3.0,4.0,6.0,18.0,0.0,61.0,0.0,0.0,0.0,52.0,60.0,3.0,2.0,0.0,100.0
9426,Good,70.0,76.0,6.0,37.0,22.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,23.0,2.0,26.0,0.0,1.0,1.0,28.0,41.0,9.0,2.0,1.0,79.0
9427,Good,76.0,121.0,12.0,55.0,15.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,16.0,0.0,56.0,0.0,0.0,0.0,56.0,60.0,2.0,3.0,1.0,100.0
9428,Bad,66.0,160.0,5.0,60.0,13.0,2.0,2.0,81.0,51.0,6.0,2.0,16.0,3.0,44.0,0.0,3.0,3.0,56.0,68.5379727216367,3.0,2.0,1.0,71.0
9429,Bad,66.0,174.0,6.0,72.0,29.0,3.0,2.0,87.0,16.0,6.0,4.0,32.0,2.0,19.0,0.0,1.0,0.0,37.0,87.0,9.0,2.0,4.0,65.0
9430,Bad,83.0,158.0,4.0,83.0,27.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,31.0,1.0,71.0,0.0,1.0,1.0,1.0,66.0,2.0,3.0,1.0,63.0
9431,Bad,71.0,207.0,1.0,82.0,22.0,0.0,0.0,96.0,21.879546809779367,6.0,6.0,24.0,3.0,21.0,0.0,1.0,1.0,72.0,71.0,9.0,3.0,4.0,92.0
9432,Bad,72.0,55.0,4.0,32.0,21.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,21.0,4.0,48.0,0.0,0.0,0.0,18.0,44.0,6.0,4.0,0.0,71.0
9433,Bad,60.0,170.0,3.0,52.0,3.0,1.0,1.0,100.0,21.879546809779367,6.0,8.0,5.0,2.0,60.0,0.0,14.0,14.0,34.857718120805366,92.0,1.0,2.0,1.092269595176572,75.0
9434,Good,72.0,302.0,36.0,105.0,13.0,1.0,1.0,93.0,35.0,6.0,2.0,14.0,0.0,14.0,0.0,0.0,0.0,69.0,68.5379727216367,5.0,2.4849056603773585,2.0,83.0
9435,Good,68.0,135.0,5.0,64.0,19.0,2.0,0.0,90.0,12.0,6.0,5.0,21.0,4.0,52.0,0.0,0.0,0.0,41.0,92.0,7.0,2.0,1.0,82.0
9436,Bad,60.0,49.0,2.0,25.0,24.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,25.0,6.0,32.0,0.0,2.0,2.0,35.0,73.0,9.0,4.0,2.0,72.0
9437,Bad,64.0,177.0,9.0,73.0,31.0,1.0,0.0,85.0,2.0,4.0,5.0,34.0,3.0,62.0,0.0,0.0,0.0,5.0,5.0,3.0,4.0,0.0,64.0
9438,Bad,76.0,129.0,11.0,52.0,10.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,10.0,1.0,60.0,0.0,1.0,1.0,6.0,95.0,2.0,3.0,1.092269595176572,83.0
9439,Good,65.0,206.0,14.0,76.0,25.0,5.0,5.0,88.0,6.0,4.0,6.0,26.0,0.0,69.0,0.0,1.0,1.0,76.0,82.0,2.0,3.0,1.0,100.0
9440,Good,82.0,229.0,11.0,101.0,25.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,25.0,1.0,36.0,0.0,0.0,0.0,8.0,68.5379727216367,4.0,1.0,0.0,50.0
9441,Bad,62.0,102.0,3.0,51.0,20.0,1.0,0.0,78.0,11.0,4.0,5.0,23.0,4.0,39.0,0.0,1.0,1.0,56.0,85.0,3.0,3.0,2.0,75.0
9442,Bad,60.0,151.0,7.0,64.0,10.0,7.0,4.0,64.0,11.0,0.0,4.0,17.0,2.0,36.0,0.0,0.0,0.0,8.0,90.0,3.0,2.0,0.0,83.0
9443,Good,57.0,298.0,4.0,58.0,47.0,1.0,0.0,92.0,1.0,4.0,5.0,48.0,5.0,75.0,0.0,1.0,1.0,51.0,77.0,5.0,7.0,1.0,92.0
9444,Bad,62.0,84.0,3.0,45.0,28.0,0.0,0.0,93.0,31.0,5.0,6.0,30.0,4.0,60.0,0.0,11.0,11.0,68.0,62.0,8.0,5.0,0.0,87.0
9445,Bad,59.0,248.0,3.0,85.0,27.0,1.0,1.0,80.0,4.0,0.0,2.0,40.0,3.0,60.0,0.0,0.0,0.0,16.0,83.0,4.0,3.0,0.0,64.0
9446,Bad,62.0,305.0,6.0,92.0,31.0,1.0,0.0,82.0,2.0,4.0,5.0,33.0,2.0,33.0,0.0,1.0,0.0,39.0,103.0,5.0,3.0,2.0,62.0
9447,Good,57.0,240.0,7.0,78.0,17.0,1.0,0.0,67.0,2.0,4.0,5.0,18.0,1.0,67.0,0.0,0.0,0.0,93.0,62.0,3.0,3.0,2.0,86.0
9448,Bad,61.0,149.0,5.0,62.0,21.0,1.0,0.0,77.0,3.0,4.0,5.0,22.0,2.0,45.0,0.0,0.0,0.0,49.0,95.0,3.0,3.0,1.0,55.0
9449,Bad,55.0,313.0,21.0,119.0,18.0,2.0,1.0,64.0,3.0,3.0,4.0,22.0,0.0,36.0,0.0,1.0,1.0,55.0,56.0,6.0,2.0,5.0,75.0
9450,Bad,63.0,278.0,19.0,89.0,37.0,0.0,0.0,95.0,3.0,4.0,6.0,38.0,0.0,24.0,0.0,3.0,3.0,30.0,68.5379727216367,11.0,1.0,3.0,86.0
9451,Bad,74.0,151.0,10.0,58.0,24.0,0.0,0.0,96.0,80.0,6.0,6.0,24.0,2.0,33.0,0.0,0.0,0.0,55.0,62.0,4.0,2.0,2.0,58.0
9452,Bad,77.0,124.0,1.0,52.0,19.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,22.0,4.0,45.0,0.0,4.0,4.0,30.0,95.0,1.0,4.0,1.0,71.0
9453,Bad,88.0,163.0,11.0,87.0,9.0,0.0,0.0,90.0,21.879546809779367,6.0,6.0,10.0,1.0,20.0,0.0,0.0,0.0,2.0,68.5379727216367,2.0,2.4849056603773585,0.0,40.0
9454,Bad,59.0,145.0,2.0,52.0,12.0,2.0,2.0,79.0,15.0,6.0,2.0,14.0,3.0,36.0,0.0,5.0,5.0,42.0,88.0,5.0,3.0,1.0,82.0
9455,Bad,68.0,118.0,7.0,64.0,11.0,0.0,0.0,86.0,9.0,4.0,6.0,14.0,1.0,64.0,0.0,1.0,1.0,27.0,65.0,1.0,5.0,0.0,100.0
9456,Bad,80.0,31.0,8.0,20.0,3.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,3.0,1.0,67.0,0.0,2.0,1.0,0.0,24.0,0.0,2.0,0.0,67.0
9457,Bad,86.0,119.0,9.0,66.0,13.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,13.0,2.0,62.0,0.0,0.0,0.0,9.0,89.0,1.0,3.0,0.0,57.0
9458,Bad,61.0,105.0,1.0,20.0,26.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,28.0,10.0,61.0,0.0,0.0,0.0,48.0,98.0,7.0,4.0,1.092269595176572,73.0
9459,Bad,57.0,204.0,6.0,73.0,28.0,1.0,1.0,97.0,1.0,0.0,2.0,29.0,6.0,41.0,0.0,0.0,0.0,14.0,96.0,4.0,4.0,1.0,62.0
9460,Bad,82.0,223.0,22.0,87.0,21.0,1.0,0.0,68.0,12.0,6.0,5.0,25.0,0.0,16.0,0.0,0.0,0.0,0.0,68.5379727216367,0.0,1.0,0.0,20.0
9461,Bad,68.0,104.0,3.0,41.0,16.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,17.0,4.0,63.0,0.0,0.0,0.0,49.0,52.0,4.0,3.0,2.0,88.0
